"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV"
2019-02-22 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 04:00:00,="MAC030004404",1,"Channel 1",2,"East",264,0,"",,
2019-02-22 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 05:00:00,="MAC030004404",1,"Channel 1",2,"East",492,0,"",,
2019-02-22 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 06:00:00,="MAC030004404",1,"Channel 1",2,"East",1251,0,"",,
2019-02-22 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 07:00:00,="MAC030004404",1,"Channel 1",2,"East",1291,0,"",,
2019-02-22 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 08:00:00,="MAC030004404",1,"Channel 1",2,"East",1100,0,"",,
2019-02-22 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1206,0,"",,
2019-02-22 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1443,0,"",,
2019-02-22 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1343,0,"",,
2019-02-22 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1294,0,"",,
2019-02-22 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 13:00:00,="MAC030004404",1,"Channel 1",2,"East",1231,0,"",,
2019-02-22 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 14:00:00,="MAC030004404",1,"Channel 1",2,"East",1226,0,"",,
2019-02-22 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 15:00:00,="MAC030004404",1,"Channel 1",2,"East",1033,0,"",,
2019-02-22 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 16:00:00,="MAC030004404",1,"Channel 1",2,"East",916,0,"",,
2019-02-22 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 17:00:00,="MAC030004404",1,"Channel 1",2,"East",834,0,"",,
2019-02-22 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 18:00:00,="MAC030004404",1,"Channel 1",2,"East",990,0,"",,
2019-02-22 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 19:00:00,="MAC030004404",1,"Channel 1",2,"East",952,0,"",,
2019-02-22 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 20:00:00,="MAC030004404",1,"Channel 1",2,"East",976,0,"",,
2019-02-22 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 21:00:00,="MAC030004404",1,"Channel 1",2,"East",866,0,"",,
2019-02-22 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 22:00:00,="MAC030004404",1,"Channel 1",2,"East",850,0,"",,
2019-02-22 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-22 23:00:00,="MAC030004404",1,"Channel 1",2,"East",746,0,"",,
2019-02-22 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 00:00:00,="MAC030004404",1,"Channel 1",2,"East",685,0,"",,
2019-02-23 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 01:00:00,="MAC030004404",1,"Channel 1",2,"East",558,0,"",,
2019-02-23 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 02:00:00,="MAC030004404",1,"Channel 1",2,"East",464,0,"",,
2019-02-23 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 03:00:00,="MAC030004404",1,"Channel 1",2,"East",454,0,"",,
2019-02-23 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 04:00:00,="MAC030004404",1,"Channel 1",2,"East",418,0,"",,
2019-02-23 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 05:00:00,="MAC030004404",1,"Channel 1",2,"East",427,0,"",,
2019-02-23 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 06:00:00,="MAC030004404",1,"Channel 1",2,"East",635,0,"",,
2019-02-23 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 07:00:00,="MAC030004404",1,"Channel 1",2,"East",767,0,"",,
2019-02-23 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 08:00:00,="MAC030004404",1,"Channel 1",2,"East",893,0,"",,
2019-02-23 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1002,0,"",,
2019-02-23 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 10:00:00,="MAC030004404",1,"Channel 1",2,"East",963,0,"",,
2019-02-23 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1003,0,"",,
2019-02-23 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1102,0,"",,
2019-02-23 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 13:00:00,="MAC030004404",1,"Channel 1",2,"East",972,0,"",,
2019-02-23 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 14:00:00,="MAC030004404",1,"Channel 1",2,"East",963,0,"",,
2019-02-23 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 15:00:00,="MAC030004404",1,"Channel 1",2,"East",986,0,"",,
2019-02-23 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 16:00:00,="MAC030004404",1,"Channel 1",2,"East",969,0,"",,
2019-02-23 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 17:00:00,="MAC030004404",1,"Channel 1",2,"East",1140,0,"",,
2019-02-23 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 18:00:00,="MAC030004404",1,"Channel 1",2,"East",1053,0,"",,
2019-02-23 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 19:00:00,="MAC030004404",1,"Channel 1",2,"East",991,0,"",,
2019-02-23 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 20:00:00,="MAC030004404",1,"Channel 1",2,"East",882,0,"",,
2019-02-23 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 21:00:00,="MAC030004404",1,"Channel 1",2,"East",910,0,"",,
2019-02-23 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 22:00:00,="MAC030004404",1,"Channel 1",2,"East",896,0,"",,
2019-02-23 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-23 23:00:00,="MAC030004404",1,"Channel 1",2,"East",802,0,"",,
2019-02-23 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 00:00:00,="MAC030004404",1,"Channel 1",2,"East",629,0,"",,
2019-02-24 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 01:00:00,="MAC030004404",1,"Channel 1",2,"East",612,0,"",,
2019-02-24 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 02:00:00,="MAC030004404",1,"Channel 1",2,"East",522,0,"",,
2019-02-24 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 03:00:00,="MAC030004404",1,"Channel 1",2,"East",480,0,"",,
2019-02-24 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 04:00:00,="MAC030004404",1,"Channel 1",2,"East",420,0,"",,
2019-02-24 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 05:00:00,="MAC030004404",1,"Channel 1",2,"East",358,0,"",,
2019-02-24 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 06:00:00,="MAC030004404",1,"Channel 1",2,"East",442,0,"",,
2019-02-24 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 07:00:00,="MAC030004404",1,"Channel 1",2,"East",560,0,"",,
2019-02-24 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 08:00:00,="MAC030004404",1,"Channel 1",2,"East",594,0,"",,
2019-02-24 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 09:00:00,="MAC030004404",1,"Channel 1",2,"East",918,0,"",,
2019-02-24 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1126,0,"",,
2019-02-24 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1070,0,"",,
2019-02-24 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 12:00:00,="MAC030004404",1,"Channel 1",2,"East",918,0,"",,
2019-02-24 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 13:00:00,="MAC030004404",1,"Channel 1",2,"East",971,0,"",,
2019-02-24 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 14:00:00,="MAC030004404",1,"Channel 1",2,"East",793,0,"",,
2019-02-24 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 15:00:00,="MAC030004404",1,"Channel 1",2,"East",976,0,"",,
2019-02-24 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 16:00:00,="MAC030004404",1,"Channel 1",2,"East",1009,0,"",,
2019-02-24 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 17:00:00,="MAC030004404",1,"Channel 1",2,"East",937,0,"",,
2019-02-24 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 18:00:00,="MAC030004404",1,"Channel 1",2,"East",922,0,"",,
2019-02-24 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 19:00:00,="MAC030004404",1,"Channel 1",2,"East",894,0,"",,
2019-02-24 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 20:00:00,="MAC030004404",1,"Channel 1",2,"East",902,0,"",,
2019-02-24 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 21:00:00,="MAC030004404",1,"Channel 1",2,"East",694,0,"",,
2019-02-24 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 22:00:00,="MAC030004404",1,"Channel 1",2,"East",686,0,"",,
2019-02-24 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-24 23:00:00,="MAC030004404",1,"Channel 1",2,"East",526,0,"",,
2019-02-24 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 00:00:00,="MAC030004404",1,"Channel 1",2,"East",363,0,"",,
2019-02-25 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 01:00:00,="MAC030004404",1,"Channel 1",2,"East",316,0,"",,
2019-02-25 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 02:00:00,="MAC030004404",1,"Channel 1",2,"East",224,0,"",,
2019-02-25 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 03:00:00,="MAC030004404",1,"Channel 1",2,"East",204,0,"",,
2019-02-25 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 04:00:00,="MAC030004404",1,"Channel 1",2,"East",344,0,"",,
2019-02-25 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 05:00:00,="MAC030004404",1,"Channel 1",2,"East",596,0,"",,
2019-02-25 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 06:00:00,="MAC030004404",1,"Channel 1",2,"East",1339,0,"",,
2019-02-25 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 07:00:00,="MAC030004404",1,"Channel 1",2,"East",1210,0,"",,
2019-02-25 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 08:00:00,="MAC030004404",1,"Channel 1",2,"East",1162,0,"",,
2019-02-25 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1311,0,"",,
2019-02-25 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1318,0,"",,
2019-02-25 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1422,0,"",,
2019-02-25 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1210,0,"",,
2019-02-25 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 13:00:00,="MAC030004404",1,"Channel 1",2,"East",1379,0,"",,
2019-02-25 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 14:00:00,="MAC030004404",1,"Channel 1",2,"East",1263,0,"",,
2019-02-25 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 15:00:00,="MAC030004404",1,"Channel 1",2,"East",1162,0,"",,
2019-02-25 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 16:00:00,="MAC030004404",1,"Channel 1",2,"East",934,0,"",,
2019-02-25 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 17:00:00,="MAC030004404",1,"Channel 1",2,"East",831,0,"",,
2019-02-25 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 18:00:00,="MAC030004404",1,"Channel 1",2,"East",823,0,"",,
2019-02-25 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 19:00:00,="MAC030004404",1,"Channel 1",2,"East",962,0,"",,
2019-02-25 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 20:00:00,="MAC030004404",1,"Channel 1",2,"East",784,0,"",,
2019-02-25 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 21:00:00,="MAC030004404",1,"Channel 1",2,"East",792,0,"",,
2019-02-25 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 22:00:00,="MAC030004404",1,"Channel 1",2,"East",620,0,"",,
2019-02-25 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-25 23:00:00,="MAC030004404",1,"Channel 1",2,"East",437,0,"",,
2019-02-25 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 00:00:00,="MAC030004404",1,"Channel 1",2,"East",305,0,"",,
2019-02-26 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 01:00:00,="MAC030004404",1,"Channel 1",2,"East",256,0,"",,
2019-02-26 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 02:00:00,="MAC030004404",1,"Channel 1",2,"East",193,0,"",,
2019-02-26 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 03:00:00,="MAC030004404",1,"Channel 1",2,"East",203,0,"",,
2019-02-26 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 04:00:00,="MAC030004404",1,"Channel 1",2,"East",239,0,"",,
2019-02-26 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 05:00:00,="MAC030004404",1,"Channel 1",2,"East",594,0,"",,
2019-02-26 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 06:00:00,="MAC030004404",1,"Channel 1",2,"East",1423,0,"",,
2019-02-26 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 07:00:00,="MAC030004404",1,"Channel 1",2,"East",1256,0,"",,
2019-02-26 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 08:00:00,="MAC030004404",1,"Channel 1",2,"East",1175,0,"",,
2019-02-26 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1265,0,"",,
2019-02-26 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1327,0,"",,
2019-02-26 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1427,0,"",,
2019-02-26 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1272,0,"",,
2019-02-26 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 13:00:00,="MAC030004404",1,"Channel 1",2,"East",1178,0,"",,
2019-02-26 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 14:00:00,="MAC030004404",1,"Channel 1",2,"East",1219,0,"",,
2019-02-26 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 15:00:00,="MAC030004404",1,"Channel 1",2,"East",1240,0,"",,
2019-02-26 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 16:00:00,="MAC030004404",1,"Channel 1",2,"East",963,0,"",,
2019-02-26 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 17:00:00,="MAC030004404",1,"Channel 1",2,"East",825,0,"",,
2019-02-26 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 18:00:00,="MAC030004404",1,"Channel 1",2,"East",854,0,"",,
2019-02-26 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 19:00:00,="MAC030004404",1,"Channel 1",2,"East",877,0,"",,
2019-02-26 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 20:00:00,="MAC030004404",1,"Channel 1",2,"East",894,0,"",,
2019-02-26 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 21:00:00,="MAC030004404",1,"Channel 1",2,"East",808,0,"",,
2019-02-26 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 22:00:00,="MAC030004404",1,"Channel 1",2,"East",694,0,"",,
2019-02-26 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-26 23:00:00,="MAC030004404",1,"Channel 1",2,"East",507,0,"",,
2019-02-26 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 00:00:00,="MAC030004404",1,"Channel 1",2,"East",401,0,"",,
2019-02-27 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 01:00:00,="MAC030004404",1,"Channel 1",2,"East",290,0,"",,
2019-02-27 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 02:00:00,="MAC030004404",1,"Channel 1",2,"East",220,0,"",,
2019-02-27 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 03:00:00,="MAC030004404",1,"Channel 1",2,"East",178,0,"",,
2019-02-27 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 04:00:00,="MAC030004404",1,"Channel 1",2,"East",284,0,"",,
2019-02-27 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 05:00:00,="MAC030004404",1,"Channel 1",2,"East",562,0,"",,
2019-02-27 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 06:00:00,="MAC030004404",1,"Channel 1",2,"East",1363,0,"",,
2019-02-27 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 07:00:00,="MAC030004404",1,"Channel 1",2,"East",1342,0,"",,
2019-02-27 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 08:00:00,="MAC030004404",1,"Channel 1",2,"East",1065,0,"",,
2019-02-27 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1295,0,"",,
2019-02-27 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1273,0,"",,
2019-02-27 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1151,0,"",,
2019-02-27 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1409,0,"",,
2019-02-27 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 13:00:00,="MAC030004404",1,"Channel 1",2,"East",1286,0,"",,
2019-02-27 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 14:00:00,="MAC030004404",1,"Channel 1",2,"East",1244,0,"",,
2019-02-27 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 15:00:00,="MAC030004404",1,"Channel 1",2,"East",1089,0,"",,
2019-02-27 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 16:00:00,="MAC030004404",1,"Channel 1",2,"East",807,0,"",,
2019-02-27 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 17:00:00,="MAC030004404",1,"Channel 1",2,"East",873,0,"",,
2019-02-27 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 18:00:00,="MAC030004404",1,"Channel 1",2,"East",949,0,"",,
2019-02-27 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 19:00:00,="MAC030004404",1,"Channel 1",2,"East",912,0,"",,
2019-02-27 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 20:00:00,="MAC030004404",1,"Channel 1",2,"East",858,0,"",,
2019-02-27 20:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 21:00:00,="MAC030004404",1,"Channel 1",2,"East",788,0,"",,
2019-02-27 21:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 22:00:00,="MAC030004404",1,"Channel 1",2,"East",1029,0,"",,
2019-02-27 22:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-27 23:00:00,="MAC030004404",1,"Channel 1",2,"East",647,0,"",,
2019-02-27 23:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 00:00:00,="MAC030004404",1,"Channel 1",2,"East",403,0,"",,
2019-02-28 00:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 01:00:00,="MAC030004404",1,"Channel 1",2,"East",294,0,"",,
2019-02-28 01:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 02:00:00,="MAC030004404",1,"Channel 1",2,"East",244,0,"",,
2019-02-28 02:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 03:00:00,="MAC030004404",1,"Channel 1",2,"East",200,0,"",,
2019-02-28 03:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 04:00:00,="MAC030004404",1,"Channel 1",2,"East",277,0,"",,
2019-02-28 04:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 05:00:00,="MAC030004404",1,"Channel 1",2,"East",661,0,"",,
2019-02-28 05:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 06:00:00,="MAC030004404",1,"Channel 1",2,"East",1398,0,"",,
2019-02-28 06:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 07:00:00,="MAC030004404",1,"Channel 1",2,"East",1254,0,"",,
2019-02-28 07:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 08:00:00,="MAC030004404",1,"Channel 1",2,"East",1091,0,"",,
2019-02-28 08:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 09:00:00,="MAC030004404",1,"Channel 1",2,"East",1246,0,"",,
2019-02-28 09:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 10:00:00,="MAC030004404",1,"Channel 1",2,"East",1341,0,"",,
2019-02-28 10:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 11:00:00,="MAC030004404",1,"Channel 1",2,"East",1432,0,"",,
2019-02-28 11:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 12:00:00,="MAC030004404",1,"Channel 1",2,"East",1447,0,"",,
2019-02-28 12:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 13:00:00,="MAC030004404",1,"Channel 1",2,"East",1235,0,"",,
2019-02-28 13:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 14:00:00,="MAC030004404",1,"Channel 1",2,"East",1344,0,"",,
2019-02-28 14:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 15:00:00,="MAC030004404",1,"Channel 1",2,"East",1138,0,"",,
2019-02-28 15:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 16:00:00,="MAC030004404",1,"Channel 1",2,"East",918,0,"",,
2019-02-28 16:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 17:00:00,="MAC030004404",1,"Channel 1",2,"East",831,0,"",,
2019-02-28 17:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 18:00:00,="MAC030004404",1,"Channel 1",2,"East",777,0,"",,
2019-02-28 18:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 19:00:00,="MAC030004404",1,"Channel 1",2,"East",960,0,"",,
2019-02-28 19:00:00,="MAC030004404",2,"Channel 2",2,"East",0,0,"",,
2019-02-28 20:00:00,="MAC030004404",1,"Channel 1",2,"East",940,0,"",,
