"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV"
2018-01-01 18:00:00,="MAC030004005",1,"Channel 1",2,"West",595,16,"Holiday",,
2018-01-01 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-01 19:00:00,="MAC030004005",1,"Channel 1",2,"West",526,16,"Holiday",,
2018-01-01 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-01 20:00:00,="MAC030004005",1,"Channel 1",2,"West",495,16,"Holiday",,
2018-01-01 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-01 21:00:00,="MAC030004005",1,"Channel 1",2,"West",499,16,"Holiday",,
2018-01-01 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-01 22:00:00,="MAC030004005",1,"Channel 1",2,"West",418,16,"Holiday",,
2018-01-01 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-01 23:00:00,="MAC030004005",1,"Channel 1",2,"West",376,16,"Holiday",,
2018-01-01 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,16,"Holiday",,
2018-01-02 00:00:00,="MAC030004005",1,"Channel 1",2,"West",199,0,"",,
2018-01-02 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 01:00:00,="MAC030004005",1,"Channel 1",2,"West",131,0,"",,
2018-01-02 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 02:00:00,="MAC030004005",1,"Channel 1",2,"West",137,0,"",,
2018-01-02 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 03:00:00,="MAC030004005",1,"Channel 1",2,"West",127,0,"",,
2018-01-02 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 04:00:00,="MAC030004005",1,"Channel 1",2,"West",163,0,"",,
2018-01-02 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 05:00:00,="MAC030004005",1,"Channel 1",2,"West",204,0,"",,
2018-01-02 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 06:00:00,="MAC030004005",1,"Channel 1",2,"West",445,0,"",,
2018-01-02 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 07:00:00,="MAC030004005",1,"Channel 1",2,"West",873,0,"",,
2018-01-02 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 08:00:00,="MAC030004005",1,"Channel 1",2,"West",874,0,"",,
2018-01-02 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 09:00:00,="MAC030004005",1,"Channel 1",2,"West",694,0,"",,
2018-01-02 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 10:00:00,="MAC030004005",1,"Channel 1",2,"West",728,0,"",,
2018-01-02 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 11:00:00,="MAC030004005",1,"Channel 1",2,"West",776,0,"",,
2018-01-02 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 12:00:00,="MAC030004005",1,"Channel 1",2,"West",878,0,"",,
2018-01-02 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 13:00:00,="MAC030004005",1,"Channel 1",2,"West",977,0,"",,
2018-01-02 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 14:00:00,="MAC030004005",1,"Channel 1",2,"West",875,0,"",,
2018-01-02 14:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 15:00:00,="MAC030004005",1,"Channel 1",2,"West",829,0,"",,
2018-01-02 15:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 16:00:00,="MAC030004005",1,"Channel 1",2,"West",1008,0,"",,
2018-01-02 16:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 17:00:00,="MAC030004005",1,"Channel 1",2,"West",931,0,"",,
2018-01-02 17:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 18:00:00,="MAC030004005",1,"Channel 1",2,"West",842,0,"",,
2018-01-02 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 19:00:00,="MAC030004005",1,"Channel 1",2,"West",639,0,"",,
2018-01-02 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 20:00:00,="MAC030004005",1,"Channel 1",2,"West",537,0,"",,
2018-01-02 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 21:00:00,="MAC030004005",1,"Channel 1",2,"West",453,0,"",,
2018-01-02 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 22:00:00,="MAC030004005",1,"Channel 1",2,"West",496,0,"",,
2018-01-02 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-02 23:00:00,="MAC030004005",1,"Channel 1",2,"West",270,0,"",,
2018-01-02 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 00:00:00,="MAC030004005",1,"Channel 1",2,"West",212,0,"",,
2018-01-03 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 01:00:00,="MAC030004005",1,"Channel 1",2,"West",136,0,"",,
2018-01-03 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 02:00:00,="MAC030004005",1,"Channel 1",2,"West",137,0,"",,
2018-01-03 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 03:00:00,="MAC030004005",1,"Channel 1",2,"West",80,0,"",,
2018-01-03 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 04:00:00,="MAC030004005",1,"Channel 1",2,"West",129,0,"",,
2018-01-03 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 05:00:00,="MAC030004005",1,"Channel 1",2,"West",230,0,"",,
2018-01-03 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 06:00:00,="MAC030004005",1,"Channel 1",2,"West",654,0,"",,
2018-01-03 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 07:00:00,="MAC030004005",1,"Channel 1",2,"West",1002,0,"",,
2018-01-03 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 08:00:00,="MAC030004005",1,"Channel 1",2,"West",1069,0,"",,
2018-01-03 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 09:00:00,="MAC030004005",1,"Channel 1",2,"West",1016,0,"",,
2018-01-03 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 10:00:00,="MAC030004005",1,"Channel 1",2,"West",918,0,"",,
2018-01-03 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 11:00:00,="MAC030004005",1,"Channel 1",2,"West",970,0,"",,
2018-01-03 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 12:00:00,="MAC030004005",1,"Channel 1",2,"West",856,0,"",,
2018-01-03 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 13:00:00,="MAC030004005",1,"Channel 1",2,"West",987,0,"",,
2018-01-03 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 14:00:00,="MAC030004005",1,"Channel 1",2,"West",916,0,"",,
2018-01-03 14:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 15:00:00,="MAC030004005",1,"Channel 1",2,"West",991,0,"",,
2018-01-03 15:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 16:00:00,="MAC030004005",1,"Channel 1",2,"West",1001,0,"",,
2018-01-03 16:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 17:00:00,="MAC030004005",1,"Channel 1",2,"West",892,0,"",,
2018-01-03 17:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 18:00:00,="MAC030004005",1,"Channel 1",2,"West",858,0,"",,
2018-01-03 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 19:00:00,="MAC030004005",1,"Channel 1",2,"West",671,0,"",,
2018-01-03 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 20:00:00,="MAC030004005",1,"Channel 1",2,"West",473,0,"",,
2018-01-03 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 21:00:00,="MAC030004005",1,"Channel 1",2,"West",438,0,"",,
2018-01-03 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 22:00:00,="MAC030004005",1,"Channel 1",2,"West",480,0,"",,
2018-01-03 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-03 23:00:00,="MAC030004005",1,"Channel 1",2,"West",348,0,"",,
2018-01-03 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 00:00:00,="MAC030004005",1,"Channel 1",2,"West",208,0,"",,
2018-01-04 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 01:00:00,="MAC030004005",1,"Channel 1",2,"West",118,0,"",,
2018-01-04 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 02:00:00,="MAC030004005",1,"Channel 1",2,"West",117,0,"",,
2018-01-04 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 03:00:00,="MAC030004005",1,"Channel 1",2,"West",109,0,"",,
2018-01-04 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 04:00:00,="MAC030004005",1,"Channel 1",2,"West",126,0,"",,
2018-01-04 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 05:00:00,="MAC030004005",1,"Channel 1",2,"West",227,0,"",,
2018-01-04 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 06:00:00,="MAC030004005",1,"Channel 1",2,"West",692,0,"",,
2018-01-04 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 07:00:00,="MAC030004005",1,"Channel 1",2,"West",1102,0,"",,
2018-01-04 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 08:00:00,="MAC030004005",1,"Channel 1",2,"West",1116,0,"",,
2018-01-04 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 09:00:00,="MAC030004005",1,"Channel 1",2,"West",993,0,"",,
2018-01-04 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 10:00:00,="MAC030004005",1,"Channel 1",2,"West",1006,0,"",,
2018-01-04 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 11:00:00,="MAC030004005",1,"Channel 1",2,"West",957,0,"",,
2018-01-04 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 12:00:00,="MAC030004005",1,"Channel 1",2,"West",946,0,"",,
2018-01-04 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 13:00:00,="MAC030004005",1,"Channel 1",2,"West",971,0,"",,
2018-01-04 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 14:00:00,="MAC030004005",1,"Channel 1",2,"West",1141,0,"",,
2018-01-04 14:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 15:00:00,="MAC030004005",1,"Channel 1",2,"West",1102,0,"",,
2018-01-04 15:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 16:00:00,="MAC030004005",1,"Channel 1",2,"West",1227,0,"",,
2018-01-04 16:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 17:00:00,="MAC030004005",1,"Channel 1",2,"West",991,0,"",,
2018-01-04 17:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 18:00:00,="MAC030004005",1,"Channel 1",2,"West",808,0,"",,
2018-01-04 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 19:00:00,="MAC030004005",1,"Channel 1",2,"West",703,0,"",,
2018-01-04 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 20:00:00,="MAC030004005",1,"Channel 1",2,"West",551,0,"",,
2018-01-04 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 21:00:00,="MAC030004005",1,"Channel 1",2,"West",424,0,"",,
2018-01-04 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 22:00:00,="MAC030004005",1,"Channel 1",2,"West",441,0,"",,
2018-01-04 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-04 23:00:00,="MAC030004005",1,"Channel 1",2,"West",320,0,"",,
2018-01-04 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 00:00:00,="MAC030004005",1,"Channel 1",2,"West",233,0,"",,
2018-01-05 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 01:00:00,="MAC030004005",1,"Channel 1",2,"West",137,0,"",,
2018-01-05 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 02:00:00,="MAC030004005",1,"Channel 1",2,"West",125,0,"",,
2018-01-05 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 03:00:00,="MAC030004005",1,"Channel 1",2,"West",104,0,"",,
2018-01-05 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 04:00:00,="MAC030004005",1,"Channel 1",2,"West",141,0,"",,
2018-01-05 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 05:00:00,="MAC030004005",1,"Channel 1",2,"West",274,0,"",,
2018-01-05 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 06:00:00,="MAC030004005",1,"Channel 1",2,"West",670,0,"",,
2018-01-05 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 07:00:00,="MAC030004005",1,"Channel 1",2,"West",1006,0,"",,
2018-01-05 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 08:00:00,="MAC030004005",1,"Channel 1",2,"West",1038,0,"",,
2018-01-05 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 09:00:00,="MAC030004005",1,"Channel 1",2,"West",851,0,"",,
2018-01-05 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 10:00:00,="MAC030004005",1,"Channel 1",2,"West",867,0,"",,
2018-01-05 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 11:00:00,="MAC030004005",1,"Channel 1",2,"West",930,0,"",,
2018-01-05 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 12:00:00,="MAC030004005",1,"Channel 1",2,"West",925,0,"",,
2018-01-05 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 13:00:00,="MAC030004005",1,"Channel 1",2,"West",1003,0,"",,
2018-01-05 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 14:00:00,="MAC030004005",1,"Channel 1",2,"West",1003,0,"",,
2018-01-05 14:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 15:00:00,="MAC030004005",1,"Channel 1",2,"West",1043,0,"",,
2018-01-05 15:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 16:00:00,="MAC030004005",1,"Channel 1",2,"West",1029,0,"",,
2018-01-05 16:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 17:00:00,="MAC030004005",1,"Channel 1",2,"West",924,0,"",,
2018-01-05 17:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 18:00:00,="MAC030004005",1,"Channel 1",2,"West",951,0,"",,
2018-01-05 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 19:00:00,="MAC030004005",1,"Channel 1",2,"West",722,0,"",,
2018-01-05 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 20:00:00,="MAC030004005",1,"Channel 1",2,"West",673,0,"",,
2018-01-05 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 21:00:00,="MAC030004005",1,"Channel 1",2,"West",498,0,"",,
2018-01-05 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 22:00:00,="MAC030004005",1,"Channel 1",2,"West",571,0,"",,
2018-01-05 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-05 23:00:00,="MAC030004005",1,"Channel 1",2,"West",494,0,"",,
2018-01-05 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 00:00:00,="MAC030004005",1,"Channel 1",2,"West",355,0,"",,
2018-01-06 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 01:00:00,="MAC030004005",1,"Channel 1",2,"West",255,0,"",,
2018-01-06 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 02:00:00,="MAC030004005",1,"Channel 1",2,"West",245,0,"",,
2018-01-06 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 03:00:00,="MAC030004005",1,"Channel 1",2,"West",207,0,"",,
2018-01-06 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 04:00:00,="MAC030004005",1,"Channel 1",2,"West",197,0,"",,
2018-01-06 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 05:00:00,="MAC030004005",1,"Channel 1",2,"West",282,0,"",,
2018-01-06 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 06:00:00,="MAC030004005",1,"Channel 1",2,"West",322,0,"",,
2018-01-06 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 07:00:00,="MAC030004005",1,"Channel 1",2,"West",369,0,"",,
2018-01-06 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 08:00:00,="MAC030004005",1,"Channel 1",2,"West",557,0,"",,
2018-01-06 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 09:00:00,="MAC030004005",1,"Channel 1",2,"West",515,0,"",,
2018-01-06 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 10:00:00,="MAC030004005",1,"Channel 1",2,"West",703,0,"",,
2018-01-06 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 11:00:00,="MAC030004005",1,"Channel 1",2,"West",790,0,"",,
2018-01-06 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 12:00:00,="MAC030004005",1,"Channel 1",2,"West",770,0,"",,
2018-01-06 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 13:00:00,="MAC030004005",1,"Channel 1",2,"West",826,0,"",,
2018-01-06 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 14:00:00,="MAC030004005",1,"Channel 1",2,"West",840,0,"",,
2018-01-06 14:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 15:00:00,="MAC030004005",1,"Channel 1",2,"West",915,0,"",,
2018-01-06 15:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 16:00:00,="MAC030004005",1,"Channel 1",2,"West",898,0,"",,
2018-01-06 16:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 17:00:00,="MAC030004005",1,"Channel 1",2,"West",887,0,"",,
2018-01-06 17:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 18:00:00,="MAC030004005",1,"Channel 1",2,"West",1033,0,"",,
2018-01-06 18:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 19:00:00,="MAC030004005",1,"Channel 1",2,"West",860,0,"",,
2018-01-06 19:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 20:00:00,="MAC030004005",1,"Channel 1",2,"West",811,0,"",,
2018-01-06 20:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 21:00:00,="MAC030004005",1,"Channel 1",2,"West",690,0,"",,
2018-01-06 21:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 22:00:00,="MAC030004005",1,"Channel 1",2,"West",680,0,"",,
2018-01-06 22:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-06 23:00:00,="MAC030004005",1,"Channel 1",2,"West",810,0,"",,
2018-01-06 23:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 00:00:00,="MAC030004005",1,"Channel 1",2,"West",516,0,"",,
2018-01-07 00:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 01:00:00,="MAC030004005",1,"Channel 1",2,"West",377,0,"",,
2018-01-07 01:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 02:00:00,="MAC030004005",1,"Channel 1",2,"West",287,0,"",,
2018-01-07 02:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 03:00:00,="MAC030004005",1,"Channel 1",2,"West",227,0,"",,
2018-01-07 03:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 04:00:00,="MAC030004005",1,"Channel 1",2,"West",175,0,"",,
2018-01-07 04:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 05:00:00,="MAC030004005",1,"Channel 1",2,"West",147,0,"",,
2018-01-07 05:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 06:00:00,="MAC030004005",1,"Channel 1",2,"West",197,0,"",,
2018-01-07 06:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 07:00:00,="MAC030004005",1,"Channel 1",2,"West",347,0,"",,
2018-01-07 07:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 08:00:00,="MAC030004005",1,"Channel 1",2,"West",353,0,"",,
2018-01-07 08:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 09:00:00,="MAC030004005",1,"Channel 1",2,"West",524,0,"",,
2018-01-07 09:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 10:00:00,="MAC030004005",1,"Channel 1",2,"West",684,0,"",,
2018-01-07 10:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 11:00:00,="MAC030004005",1,"Channel 1",2,"West",870,0,"",,
2018-01-07 11:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 12:00:00,="MAC030004005",1,"Channel 1",2,"West",886,0,"",,
2018-01-07 12:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 13:00:00,="MAC030004005",1,"Channel 1",2,"West",722,0,"",,
2018-01-07 13:00:00,="MAC030004005",2,"Channel 2",2,"West",0,0,"",,
2018-01-07 14:00:00,="MAC030004005",1,"Channel 1",2,"West",823,0,"",,
