"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV"
2018-02-09 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 01:00:00,="MAC030004001",1,"Channel 1",2,"South",284,0,"",,
2018-02-09 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 02:00:00,="MAC030004001",1,"Channel 1",2,"South",194,0,"",,
2018-02-09 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 03:00:00,="MAC030004001",1,"Channel 1",2,"South",236,0,"",,
2018-02-09 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 04:00:00,="MAC030004001",1,"Channel 1",2,"South",350,0,"",,
2018-02-09 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 05:00:00,="MAC030004001",1,"Channel 1",2,"South",494,0,"",,
2018-02-09 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 06:00:00,="MAC030004001",1,"Channel 1",2,"South",1271,0,"",,
2018-02-09 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 07:00:00,="MAC030004001",1,"Channel 1",2,"South",1636,0,"",,
2018-02-09 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 08:00:00,="MAC030004001",1,"Channel 1",2,"South",1553,0,"",,
2018-02-09 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 09:00:00,="MAC030004001",1,"Channel 1",2,"South",1665,0,"",,
2018-02-09 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1735,0,"",,
2018-02-09 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1467,0,"",,
2018-02-09 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1523,0,"",,
2018-02-09 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1423,0,"",,
2018-02-09 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1521,0,"",,
2018-02-09 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1503,0,"",,
2018-02-09 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1406,0,"",,
2018-02-09 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1352,0,"",,
2018-02-09 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 18:00:00,="MAC030004001",1,"Channel 1",2,"South",1293,0,"",,
2018-02-09 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 19:00:00,="MAC030004001",1,"Channel 1",2,"South",1260,0,"",,
2018-02-09 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 20:00:00,="MAC030004001",1,"Channel 1",2,"South",1120,0,"",,
2018-02-09 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 21:00:00,="MAC030004001",1,"Channel 1",2,"South",906,0,"",,
2018-02-09 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 22:00:00,="MAC030004001",1,"Channel 1",2,"South",940,0,"",,
2018-02-09 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-09 23:00:00,="MAC030004001",1,"Channel 1",2,"South",774,0,"",,
2018-02-09 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 00:00:00,="MAC030004001",1,"Channel 1",2,"South",609,0,"",,
2018-02-10 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 01:00:00,="MAC030004001",1,"Channel 1",2,"South",510,0,"",,
2018-02-10 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 02:00:00,="MAC030004001",1,"Channel 1",2,"South",408,0,"",,
2018-02-10 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 03:00:00,="MAC030004001",1,"Channel 1",2,"South",378,0,"",,
2018-02-10 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 04:00:00,="MAC030004001",1,"Channel 1",2,"South",400,0,"",,
2018-02-10 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 05:00:00,="MAC030004001",1,"Channel 1",2,"South",372,0,"",,
2018-02-10 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 06:00:00,="MAC030004001",1,"Channel 1",2,"South",567,0,"",,
2018-02-10 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 07:00:00,="MAC030004001",1,"Channel 1",2,"South",682,0,"",,
2018-02-10 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 08:00:00,="MAC030004001",1,"Channel 1",2,"South",860,0,"",,
2018-02-10 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 09:00:00,="MAC030004001",1,"Channel 1",2,"South",980,0,"",,
2018-02-10 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1048,0,"",,
2018-02-10 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1253,0,"",,
2018-02-10 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1372,0,"",,
2018-02-10 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1341,0,"",,
2018-02-10 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1373,0,"",,
2018-02-10 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1373,0,"",,
2018-02-10 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1345,0,"",,
2018-02-10 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1321,0,"",,
2018-02-10 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 18:00:00,="MAC030004001",1,"Channel 1",2,"South",1248,0,"",,
2018-02-10 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 19:00:00,="MAC030004001",1,"Channel 1",2,"South",1197,0,"",,
2018-02-10 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 20:00:00,="MAC030004001",1,"Channel 1",2,"South",1310,0,"",,
2018-02-10 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 21:00:00,="MAC030004001",1,"Channel 1",2,"South",1074,0,"",,
2018-02-10 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 22:00:00,="MAC030004001",1,"Channel 1",2,"South",975,0,"",,
2018-02-10 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-10 23:00:00,="MAC030004001",1,"Channel 1",2,"South",934,0,"",,
2018-02-10 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 00:00:00,="MAC030004001",1,"Channel 1",2,"South",780,0,"",,
2018-02-11 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 01:00:00,="MAC030004001",1,"Channel 1",2,"South",639,0,"",,
2018-02-11 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 02:00:00,="MAC030004001",1,"Channel 1",2,"South",463,0,"",,
2018-02-11 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 03:00:00,="MAC030004001",1,"Channel 1",2,"South",479,0,"",,
2018-02-11 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 04:00:00,="MAC030004001",1,"Channel 1",2,"South",355,0,"",,
2018-02-11 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 05:00:00,="MAC030004001",1,"Channel 1",2,"South",283,0,"",,
2018-02-11 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 06:00:00,="MAC030004001",1,"Channel 1",2,"South",368,0,"",,
2018-02-11 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 07:00:00,="MAC030004001",1,"Channel 1",2,"South",474,0,"",,
2018-02-11 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 08:00:00,="MAC030004001",1,"Channel 1",2,"South",506,0,"",,
2018-02-11 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 09:00:00,="MAC030004001",1,"Channel 1",2,"South",725,0,"",,
2018-02-11 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 10:00:00,="MAC030004001",1,"Channel 1",2,"South",973,0,"",,
2018-02-11 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1150,0,"",,
2018-02-11 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1383,0,"",,
2018-02-11 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1357,0,"",,
2018-02-11 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1308,0,"",,
2018-02-11 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1095,0,"",,
2018-02-11 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1112,0,"",,
2018-02-11 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1102,0,"",,
2018-02-11 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 18:00:00,="MAC030004001",1,"Channel 1",2,"South",998,0,"",,
2018-02-11 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 19:00:00,="MAC030004001",1,"Channel 1",2,"South",910,0,"",,
2018-02-11 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 20:00:00,="MAC030004001",1,"Channel 1",2,"South",865,0,"",,
2018-02-11 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 21:00:00,="MAC030004001",1,"Channel 1",2,"South",628,0,"",,
2018-02-11 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 22:00:00,="MAC030004001",1,"Channel 1",2,"South",476,0,"",,
2018-02-11 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-11 23:00:00,="MAC030004001",1,"Channel 1",2,"South",344,0,"",,
2018-02-11 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 00:00:00,="MAC030004001",1,"Channel 1",2,"South",317,0,"",,
2018-02-12 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 01:00:00,="MAC030004001",1,"Channel 1",2,"South",226,0,"",,
2018-02-12 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 02:00:00,="MAC030004001",1,"Channel 1",2,"South",192,0,"",,
2018-02-12 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 03:00:00,="MAC030004001",1,"Channel 1",2,"South",166,0,"",,
2018-02-12 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 04:00:00,="MAC030004001",1,"Channel 1",2,"South",208,0,"",,
2018-02-12 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 05:00:00,="MAC030004001",1,"Channel 1",2,"South",414,0,"",,
2018-02-12 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 06:00:00,="MAC030004001",1,"Channel 1",2,"South",1166,0,"",,
2018-02-12 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 07:00:00,="MAC030004001",1,"Channel 1",2,"South",1501,0,"",,
2018-02-12 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 08:00:00,="MAC030004001",1,"Channel 1",2,"South",1527,0,"",,
2018-02-12 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 09:00:00,="MAC030004001",1,"Channel 1",2,"South",1603,0,"",,
2018-02-12 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1529,0,"",,
2018-02-12 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1508,0,"",,
2018-02-12 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1636,0,"",,
2018-02-12 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1647,0,"",,
2018-02-12 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1773,0,"",,
2018-02-12 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1516,0,"",,
2018-02-12 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1599,0,"",,
2018-02-12 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1449,0,"",,
2018-02-12 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 18:00:00,="MAC030004001",1,"Channel 1",2,"South",1230,0,"",,
2018-02-12 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 19:00:00,="MAC030004001",1,"Channel 1",2,"South",1119,0,"",,
2018-02-12 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 20:00:00,="MAC030004001",1,"Channel 1",2,"South",898,0,"",,
2018-02-12 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 21:00:00,="MAC030004001",1,"Channel 1",2,"South",744,0,"",,
2018-02-12 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 22:00:00,="MAC030004001",1,"Channel 1",2,"South",537,0,"",,
2018-02-12 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-12 23:00:00,="MAC030004001",1,"Channel 1",2,"South",458,0,"",,
2018-02-12 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 00:00:00,="MAC030004001",1,"Channel 1",2,"South",312,0,"",,
2018-02-13 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 01:00:00,="MAC030004001",1,"Channel 1",2,"South",249,0,"",,
2018-02-13 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 02:00:00,="MAC030004001",1,"Channel 1",2,"South",206,0,"",,
2018-02-13 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 03:00:00,="MAC030004001",1,"Channel 1",2,"South",176,0,"",,
2018-02-13 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 04:00:00,="MAC030004001",1,"Channel 1",2,"South",239,0,"",,
2018-02-13 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 05:00:00,="MAC030004001",1,"Channel 1",2,"South",438,0,"",,
2018-02-13 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 06:00:00,="MAC030004001",1,"Channel 1",2,"South",1331,0,"",,
2018-02-13 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 07:00:00,="MAC030004001",1,"Channel 1",2,"South",1522,0,"",,
2018-02-13 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 08:00:00,="MAC030004001",1,"Channel 1",2,"South",1542,0,"",,
2018-02-13 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 09:00:00,="MAC030004001",1,"Channel 1",2,"South",1680,0,"",,
2018-02-13 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1718,0,"",,
2018-02-13 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1619,0,"",,
2018-02-13 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1706,0,"",,
2018-02-13 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1629,0,"",,
2018-02-13 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1655,0,"",,
2018-02-13 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1494,0,"",,
2018-02-13 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1499,0,"",,
2018-02-13 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1257,0,"",,
2018-02-13 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 18:00:00,="MAC030004001",1,"Channel 1",2,"South",1314,0,"",,
2018-02-13 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 19:00:00,="MAC030004001",1,"Channel 1",2,"South",1286,0,"",,
2018-02-13 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 20:00:00,="MAC030004001",1,"Channel 1",2,"South",873,0,"",,
2018-02-13 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 21:00:00,="MAC030004001",1,"Channel 1",2,"South",856,0,"",,
2018-02-13 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 22:00:00,="MAC030004001",1,"Channel 1",2,"South",812,0,"",,
2018-02-13 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-13 23:00:00,="MAC030004001",1,"Channel 1",2,"South",536,0,"",,
2018-02-13 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 00:00:00,="MAC030004001",1,"Channel 1",2,"South",365,0,"",,
2018-02-14 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 01:00:00,="MAC030004001",1,"Channel 1",2,"South",292,0,"",,
2018-02-14 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 02:00:00,="MAC030004001",1,"Channel 1",2,"South",225,0,"",,
2018-02-14 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 03:00:00,="MAC030004001",1,"Channel 1",2,"South",193,0,"",,
2018-02-14 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 04:00:00,="MAC030004001",1,"Channel 1",2,"South",275,0,"",,
2018-02-14 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 05:00:00,="MAC030004001",1,"Channel 1",2,"South",461,0,"",,
2018-02-14 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 06:00:00,="MAC030004001",1,"Channel 1",2,"South",1305,0,"",,
2018-02-14 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 07:00:00,="MAC030004001",1,"Channel 1",2,"South",1688,0,"",,
2018-02-14 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 08:00:00,="MAC030004001",1,"Channel 1",2,"South",1609,0,"",,
2018-02-14 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 09:00:00,="MAC030004001",1,"Channel 1",2,"South",1625,0,"",,
2018-02-14 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1663,0,"",,
2018-02-14 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1665,0,"",,
2018-02-14 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1619,0,"",,
2018-02-14 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1683,0,"",,
2018-02-14 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1610,0,"",,
2018-02-14 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1537,0,"",,
2018-02-14 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1435,0,"",,
2018-02-14 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 17:00:00,="MAC030004001",1,"Channel 1",2,"South",1305,0,"",,
2018-02-14 17:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 18:00:00,="MAC030004001",1,"Channel 1",2,"South",1204,0,"",,
2018-02-14 18:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 19:00:00,="MAC030004001",1,"Channel 1",2,"South",1324,0,"",,
2018-02-14 19:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 20:00:00,="MAC030004001",1,"Channel 1",2,"South",957,0,"",,
2018-02-14 20:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 21:00:00,="MAC030004001",1,"Channel 1",2,"South",815,0,"",,
2018-02-14 21:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 22:00:00,="MAC030004001",1,"Channel 1",2,"South",760,0,"",,
2018-02-14 22:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-14 23:00:00,="MAC030004001",1,"Channel 1",2,"South",538,0,"",,
2018-02-14 23:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 00:00:00,="MAC030004001",1,"Channel 1",2,"South",393,0,"",,
2018-02-15 00:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 01:00:00,="MAC030004001",1,"Channel 1",2,"South",300,0,"",,
2018-02-15 01:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 02:00:00,="MAC030004001",1,"Channel 1",2,"South",255,0,"",,
2018-02-15 02:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 03:00:00,="MAC030004001",1,"Channel 1",2,"South",255,0,"",,
2018-02-15 03:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 04:00:00,="MAC030004001",1,"Channel 1",2,"South",256,0,"",,
2018-02-15 04:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 05:00:00,="MAC030004001",1,"Channel 1",2,"South",502,0,"",,
2018-02-15 05:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 06:00:00,="MAC030004001",1,"Channel 1",2,"South",1271,0,"",,
2018-02-15 06:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 07:00:00,="MAC030004001",1,"Channel 1",2,"South",1540,0,"",,
2018-02-15 07:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 08:00:00,="MAC030004001",1,"Channel 1",2,"South",1506,0,"",,
2018-02-15 08:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 09:00:00,="MAC030004001",1,"Channel 1",2,"South",1650,0,"",,
2018-02-15 09:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 10:00:00,="MAC030004001",1,"Channel 1",2,"South",1852,0,"",,
2018-02-15 10:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 11:00:00,="MAC030004001",1,"Channel 1",2,"South",1706,0,"",,
2018-02-15 11:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 12:00:00,="MAC030004001",1,"Channel 1",2,"South",1648,0,"",,
2018-02-15 12:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 13:00:00,="MAC030004001",1,"Channel 1",2,"South",1586,0,"",,
2018-02-15 13:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 14:00:00,="MAC030004001",1,"Channel 1",2,"South",1588,0,"",,
2018-02-15 14:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 15:00:00,="MAC030004001",1,"Channel 1",2,"South",1632,0,"",,
2018-02-15 15:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
2018-02-15 16:00:00,="MAC030004001",1,"Channel 1",2,"South",1489,0,"",,
2018-02-15 16:00:00,="MAC030004001",2,"Channel 2",2,"South",0,0,"",,
