"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV"
2018-01-01 21:00:00,="MAC030004473",2,"Channel 2",2,"East",0,16,"Holiday",,
2018-01-01 22:00:00,="MAC030004473",1,"Channel 1",2,"East",283,16,"Holiday",,
2018-01-01 22:00:00,="MAC030004473",2,"Channel 2",2,"East",0,16,"Holiday",,
2018-01-01 23:00:00,="MAC030004473",1,"Channel 1",2,"East",169,16,"Holiday",,
2018-01-01 23:00:00,="MAC030004473",2,"Channel 2",2,"East",0,16,"Holiday",,
2018-01-02 00:00:00,="MAC030004473",1,"Channel 1",2,"East",145,0,"",,
2018-01-02 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 01:00:00,="MAC030004473",1,"Channel 1",2,"East",115,0,"",,
2018-01-02 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 02:00:00,="MAC030004473",1,"Channel 1",2,"East",125,0,"",,
2018-01-02 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 03:00:00,="MAC030004473",1,"Channel 1",2,"East",92,0,"",,
2018-01-02 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 04:00:00,="MAC030004473",1,"Channel 1",2,"East",206,0,"",,
2018-01-02 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 05:00:00,="MAC030004473",1,"Channel 1",2,"East",268,0,"",,
2018-01-02 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 06:00:00,="MAC030004473",1,"Channel 1",2,"East",702,0,"",,
2018-01-02 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 07:00:00,="MAC030004473",1,"Channel 1",2,"East",1050,0,"",,
2018-01-02 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 08:00:00,="MAC030004473",1,"Channel 1",2,"East",982,0,"",,
2018-01-02 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 09:00:00,="MAC030004473",1,"Channel 1",2,"East",768,0,"",,
2018-01-02 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 10:00:00,="MAC030004473",1,"Channel 1",2,"East",741,0,"",,
2018-01-02 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 11:00:00,="MAC030004473",1,"Channel 1",2,"East",729,0,"",,
2018-01-02 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 12:00:00,="MAC030004473",1,"Channel 1",2,"East",816,0,"",,
2018-01-02 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 13:00:00,="MAC030004473",1,"Channel 1",2,"East",926,0,"",,
2018-01-02 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 14:00:00,="MAC030004473",1,"Channel 1",2,"East",829,0,"",,
2018-01-02 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 15:00:00,="MAC030004473",1,"Channel 1",2,"East",947,0,"",,
2018-01-02 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 16:00:00,="MAC030004473",1,"Channel 1",2,"East",1017,0,"",,
2018-01-02 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 17:00:00,="MAC030004473",1,"Channel 1",2,"East",1129,0,"",,
2018-01-02 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 18:00:00,="MAC030004473",1,"Channel 1",2,"East",1024,0,"",,
2018-01-02 18:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 19:00:00,="MAC030004473",1,"Channel 1",2,"East",597,0,"",,
2018-01-02 19:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 20:00:00,="MAC030004473",1,"Channel 1",2,"East",418,0,"",,
2018-01-02 20:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 21:00:00,="MAC030004473",1,"Channel 1",2,"East",451,0,"",,
2018-01-02 21:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 22:00:00,="MAC030004473",1,"Channel 1",2,"East",834,0,"",,
2018-01-02 22:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-02 23:00:00,="MAC030004473",1,"Channel 1",2,"East",242,0,"",,
2018-01-02 23:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 00:00:00,="MAC030004473",1,"Channel 1",2,"East",217,0,"",,
2018-01-03 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 01:00:00,="MAC030004473",1,"Channel 1",2,"East",174,0,"",,
2018-01-03 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 02:00:00,="MAC030004473",1,"Channel 1",2,"East",147,0,"",,
2018-01-03 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 03:00:00,="MAC030004473",1,"Channel 1",2,"East",146,0,"",,
2018-01-03 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 04:00:00,="MAC030004473",1,"Channel 1",2,"East",174,0,"",,
2018-01-03 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 05:00:00,="MAC030004473",1,"Channel 1",2,"East",339,0,"",,
2018-01-03 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 06:00:00,="MAC030004473",1,"Channel 1",2,"East",768,0,"",,
2018-01-03 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 07:00:00,="MAC030004473",1,"Channel 1",2,"East",1166,0,"",,
2018-01-03 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 08:00:00,="MAC030004473",1,"Channel 1",2,"East",1064,0,"",,
2018-01-03 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 09:00:00,="MAC030004473",1,"Channel 1",2,"East",850,0,"",,
2018-01-03 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 10:00:00,="MAC030004473",1,"Channel 1",2,"East",851,0,"",,
2018-01-03 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 11:00:00,="MAC030004473",1,"Channel 1",2,"East",883,0,"",,
2018-01-03 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 12:00:00,="MAC030004473",1,"Channel 1",2,"East",886,0,"",,
2018-01-03 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 13:00:00,="MAC030004473",1,"Channel 1",2,"East",962,0,"",,
2018-01-03 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 14:00:00,="MAC030004473",1,"Channel 1",2,"East",895,0,"",,
2018-01-03 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 15:00:00,="MAC030004473",1,"Channel 1",2,"East",1006,0,"",,
2018-01-03 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 16:00:00,="MAC030004473",1,"Channel 1",2,"East",1105,0,"",,
2018-01-03 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 17:00:00,="MAC030004473",1,"Channel 1",2,"East",1040,0,"",,
2018-01-03 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 18:00:00,="MAC030004473",1,"Channel 1",2,"East",722,0,"",,
2018-01-03 18:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 19:00:00,="MAC030004473",1,"Channel 1",2,"East",558,0,"",,
2018-01-03 19:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 20:00:00,="MAC030004473",1,"Channel 1",2,"East",466,0,"",,
2018-01-03 20:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 21:00:00,="MAC030004473",1,"Channel 1",2,"East",354,0,"",,
2018-01-03 21:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 22:00:00,="MAC030004473",1,"Channel 1",2,"East",351,0,"",,
2018-01-03 22:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-03 23:00:00,="MAC030004473",1,"Channel 1",2,"East",213,0,"",,
2018-01-03 23:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 00:00:00,="MAC030004473",1,"Channel 1",2,"East",225,0,"",,
2018-01-04 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 01:00:00,="MAC030004473",1,"Channel 1",2,"East",176,0,"",,
2018-01-04 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 02:00:00,="MAC030004473",1,"Channel 1",2,"East",176,0,"",,
2018-01-04 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 03:00:00,="MAC030004473",1,"Channel 1",2,"East",151,0,"",,
2018-01-04 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 04:00:00,="MAC030004473",1,"Channel 1",2,"East",194,0,"",,
2018-01-04 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 05:00:00,="MAC030004473",1,"Channel 1",2,"East",333,0,"",,
2018-01-04 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 06:00:00,="MAC030004473",1,"Channel 1",2,"East",862,0,"",,
2018-01-04 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 07:00:00,="MAC030004473",1,"Channel 1",2,"East",1237,0,"",,
2018-01-04 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 08:00:00,="MAC030004473",1,"Channel 1",2,"East",1169,0,"",,
2018-01-04 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 09:00:00,="MAC030004473",1,"Channel 1",2,"East",88,0,"",,
2018-01-04 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 10:00:00,="MAC030004473",1,"Channel 1",2,"East",82,0,"",,
2018-01-04 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 11:00:00,="MAC030004473",1,"Channel 1",2,"East",886,0,"",,
2018-01-04 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 12:00:00,="MAC030004473",1,"Channel 1",2,"East",954,0,"",,
2018-01-04 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 13:00:00,="MAC030004473",1,"Channel 1",2,"East",915,0,"",,
2018-01-04 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 14:00:00,="MAC030004473",1,"Channel 1",2,"East",939,0,"",,
2018-01-04 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 15:00:00,="MAC030004473",1,"Channel 1",2,"East",1022,0,"",,
2018-01-04 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 16:00:00,="MAC030004473",1,"Channel 1",2,"East",1167,0,"",,
2018-01-04 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 17:00:00,="MAC030004473",1,"Channel 1",2,"East",1049,0,"",,
2018-01-04 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 18:00:00,="MAC030004473",1,"Channel 1",2,"East",762,0,"",,
2018-01-04 18:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-04 19:00:00,="MAC030004473",1,"Channel 1",2,"East",658,0,"",,
2018-01-04 19:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 00:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 01:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 02:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 03:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 04:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 05:00:00,="MAC030004473",1,"Channel 1",2,"East",34,0,"",,
2018-01-05 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 06:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 07:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 08:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 09:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 10:00:00,="MAC030004473",1,"Channel 1",2,"East",0,0,"",,
2018-01-05 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 11:00:00,="MAC030004473",1,"Channel 1",2,"East",824,0,"",,
2018-01-05 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 12:00:00,="MAC030004473",1,"Channel 1",2,"East",1047,0,"",,
2018-01-05 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 13:00:00,="MAC030004473",1,"Channel 1",2,"East",1057,0,"",,
2018-01-05 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 14:00:00,="MAC030004473",1,"Channel 1",2,"East",1187,0,"",,
2018-01-05 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 15:00:00,="MAC030004473",1,"Channel 1",2,"East",1032,0,"",,
2018-01-05 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 16:00:00,="MAC030004473",1,"Channel 1",2,"East",1099,0,"",,
2018-01-05 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 17:00:00,="MAC030004473",1,"Channel 1",2,"East",993,0,"",,
2018-01-05 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 18:00:00,="MAC030004473",1,"Channel 1",2,"East",831,0,"",,
2018-01-05 18:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 19:00:00,="MAC030004473",1,"Channel 1",2,"East",620,0,"",,
2018-01-05 19:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 20:00:00,="MAC030004473",1,"Channel 1",2,"East",517,0,"",,
2018-01-05 20:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 21:00:00,="MAC030004473",1,"Channel 1",2,"East",459,0,"",,
2018-01-05 21:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 22:00:00,="MAC030004473",1,"Channel 1",2,"East",592,0,"",,
2018-01-05 22:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-05 23:00:00,="MAC030004473",1,"Channel 1",2,"East",422,0,"",,
2018-01-05 23:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 00:00:00,="MAC030004473",1,"Channel 1",2,"East",298,0,"",,
2018-01-06 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 01:00:00,="MAC030004473",1,"Channel 1",2,"East",281,0,"",,
2018-01-06 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 02:00:00,="MAC030004473",1,"Channel 1",2,"East",253,0,"",,
2018-01-06 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 03:00:00,="MAC030004473",1,"Channel 1",2,"East",226,0,"",,
2018-01-06 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 04:00:00,="MAC030004473",1,"Channel 1",2,"East",228,0,"",,
2018-01-06 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 05:00:00,="MAC030004473",1,"Channel 1",2,"East",248,0,"",,
2018-01-06 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 06:00:00,="MAC030004473",1,"Channel 1",2,"East",308,0,"",,
2018-01-06 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 07:00:00,="MAC030004473",1,"Channel 1",2,"East",389,0,"",,
2018-01-06 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 08:00:00,="MAC030004473",1,"Channel 1",2,"East",463,0,"",,
2018-01-06 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 09:00:00,="MAC030004473",1,"Channel 1",2,"East",516,0,"",,
2018-01-06 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 10:00:00,="MAC030004473",1,"Channel 1",2,"East",558,0,"",,
2018-01-06 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 11:00:00,="MAC030004473",1,"Channel 1",2,"East",726,0,"",,
2018-01-06 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 12:00:00,="MAC030004473",1,"Channel 1",2,"East",890,0,"",,
2018-01-06 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 13:00:00,="MAC030004473",1,"Channel 1",2,"East",1123,0,"",,
2018-01-06 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 14:00:00,="MAC030004473",1,"Channel 1",2,"East",934,0,"",,
2018-01-06 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 15:00:00,="MAC030004473",1,"Channel 1",2,"East",743,0,"",,
2018-01-06 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 16:00:00,="MAC030004473",1,"Channel 1",2,"East",910,0,"",,
2018-01-06 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 17:00:00,="MAC030004473",1,"Channel 1",2,"East",1162,0,"",,
2018-01-06 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 18:00:00,="MAC030004473",1,"Channel 1",2,"East",794,0,"",,
2018-01-06 18:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 19:00:00,="MAC030004473",1,"Channel 1",2,"East",627,0,"",,
2018-01-06 19:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 20:00:00,="MAC030004473",1,"Channel 1",2,"East",543,0,"",,
2018-01-06 20:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 21:00:00,="MAC030004473",1,"Channel 1",2,"East",417,0,"",,
2018-01-06 21:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 22:00:00,="MAC030004473",1,"Channel 1",2,"East",448,0,"",,
2018-01-06 22:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-06 23:00:00,="MAC030004473",1,"Channel 1",2,"East",399,0,"",,
2018-01-06 23:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 00:00:00,="MAC030004473",1,"Channel 1",2,"East",339,0,"",,
2018-01-07 00:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 01:00:00,="MAC030004473",1,"Channel 1",2,"East",284,0,"",,
2018-01-07 01:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 02:00:00,="MAC030004473",1,"Channel 1",2,"East",193,0,"",,
2018-01-07 02:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 03:00:00,="MAC030004473",1,"Channel 1",2,"East",153,0,"",,
2018-01-07 03:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 04:00:00,="MAC030004473",1,"Channel 1",2,"East",140,0,"",,
2018-01-07 04:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 05:00:00,="MAC030004473",1,"Channel 1",2,"East",197,0,"",,
2018-01-07 05:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 06:00:00,="MAC030004473",1,"Channel 1",2,"East",230,0,"",,
2018-01-07 06:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 07:00:00,="MAC030004473",1,"Channel 1",2,"East",217,0,"",,
2018-01-07 07:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 08:00:00,="MAC030004473",1,"Channel 1",2,"East",265,0,"",,
2018-01-07 08:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 09:00:00,="MAC030004473",1,"Channel 1",2,"East",376,0,"",,
2018-01-07 09:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 10:00:00,="MAC030004473",1,"Channel 1",2,"East",488,0,"",,
2018-01-07 10:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 11:00:00,="MAC030004473",1,"Channel 1",2,"East",663,0,"",,
2018-01-07 11:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 12:00:00,="MAC030004473",1,"Channel 1",2,"East",720,0,"",,
2018-01-07 12:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 13:00:00,="MAC030004473",1,"Channel 1",2,"East",753,0,"",,
2018-01-07 13:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 14:00:00,="MAC030004473",1,"Channel 1",2,"East",653,0,"",,
2018-01-07 14:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 15:00:00,="MAC030004473",1,"Channel 1",2,"East",591,0,"",,
2018-01-07 15:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 16:00:00,="MAC030004473",1,"Channel 1",2,"East",579,0,"",,
2018-01-07 16:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 17:00:00,="MAC030004473",1,"Channel 1",2,"East",545,0,"",,
2018-01-07 17:00:00,="MAC030004473",2,"Channel 2",2,"East",0,0,"",,
2018-01-07 18:00:00,="MAC030004473",1,"Channel 1",2,"East",532,0,"",,
